"Transaction ID";"Transaction Date";"Value";"Account To";"Account Number";"Account Type";"Balance Date";"Balance";"Account Holder ID";"Name";"Date of Birth";"First Line of Address";"Contact Number"
"9497069960";"2023-02-14";"1314.7";"69540137";"10799356";"Gold";"2023-01-31";"915.04";"26582406";"Emmi Sinnie";"29/01/1954";"76493 Jenifer Place";"07304047316"
"1019649690";"2023-02-11";"1655.3";"67862200";"13965360";"Basic";"2023-01-31";"299.46";"65473538";"Vincents Speare";"25/07/1934";"82 Delaware Street";"07910043558"
"2065900199";"2023-02-11";"2361.6";"39542358";"97541080";"Gold";"2023-01-31";"677.34";"23554979";"Emanuele Mitcham";"04/03/1967";"8678 Oneill Place";"07266880904"
"3107514675";"2023-02-11";"1318.1";"33240853";"26669001";"Basic";"2023-01-31";"70.04";"72989737";"Dot Yarker";"27/10/2001";"3693 Tennyson Way";"07411567799"
"3472782188";"2023-02-12";"1278.9";"62412215";"50772829";"Basic";"2023-01-31";"47.57";"32069845";"Pall Lownsbrough";"19/01/1939";"843 Dayton Avenue";"07112760146"
"3932700171";"2023-02-11";"1672.7";"68484031";"74255305";"Gold";"2023-01-31";"3.7";"41709088";"Sunny Grzegorecki";"22/05/1965";"61 Victoria Park";"07272693744"
"9484849237";"2023-02-11";"2044.6";"80709302";"73234341";"Gold";"2023-01-31";"811.71";"96602101";"Evonne Blackesland";"14/03/1969";"8 Esker Parkway";"07348055344"
"180899074";"2023-02-12";"1030.7";"89503991";"91605034";"Basic";"2023-01-31";"560.96";"3307718";"Guthrie Denidge";"20/01/1970";"773 South Terrace";"07398074919"
"4286864758";"2023-02-12";"1342.4";"42726921";"99734848";"Gold";"2023-01-31";"354.29";"56623581";"Jana Sibthorp";"02/03/1938";"48 Sutteridge Plaza";"07302718672"
"5020894869";"2023-02-12";"1265.1";"96224831";"66449974";"Gold";"2023-01-31";"795.59";"2041097";"Monti Lathe";"13/02/1947";"82491 Summer Ridge Court";"07249772883"
"791244091";"2023-02-13";"1827.6";"16118153";"84406205";"Basic";"2023-01-31";"818.63";"38257919";"Kienan Agate";"15/10/1952";"14 Melvin Pass";"07498582538"
"9822470290";"2023-02-13";"1088.0";"37443706";"41245288";"Gold";"2023-01-31";"540.61";"86165486";"Asia Wyld";"21/05/1993";"820 Petterle Drive";"07247421402"
"8191592274";"2023-02-14";"1288.0";"91305080";"15052808";"Gold";"2023-01-31";"786.05";"48910576";"Emmott Sharvill";"16/12/1967";"2 Eagan Circle";"07762043089"
"3592959115";"2023-02-14";"1083.0";"15563919";"41561470";"Gold";"2023-01-31";"750.8";"70010884";"Normy Ebbers";"12/08/1964";"10 Dahle Point";"07758113429"
